customer_id_encoded,product_title_encoded,product_type_encoded
3049,"[129, 127, 69, 6, 77]","[6, 4, 2, 2, 4]"
3050,"[129, 56, 54]","[6, 4, 6]"
3051,"[64, 129]","[2, 6]"
3052,"[138, 129]","[2, 6]"
3053,"[73, 129]","[2, 6]"
3054,"[138, 129]","[2, 6]"
3055,"[114, 129]","[4, 6]"
3056,"[129, 60]","[6, 4]"
3057,"[129, 2]","[6, 2]"
3058,"[129, 81, 127, 129]","[6, 4, 4, 6]"
3059,"[16, 129, 64]","[2, 6, 2]"
3060,"[129, 105, 48, 129]","[6, 4, 2, 6]"
3061,"[129, 73]","[6, 2]"
3062,"[50, 129, 129, 129]","[4, 6, 6, 6]"
3063,"[129, 69, 131, 129, 129, 64]","[6, 2, 2, 6, 6, 2]"
3064,"[129, 17]","[6, 6]"
3065,"[49, 129]","[5, 6]"
3066,"[129, 73, 129, 69, 129, 73, 111, 129, 129, 83, 129]","[6, 2, 6, 2, 6, 2, 2, 6, 6, 2, 6]"
3067,"[89, 129]","[2, 6]"
3068,"[129, 37, 37, 37, 134, 134]","[6, 4, 4, 4, 4, 4]"
3069,"[129, 73]","[6, 2]"
3070,"[129, 21, 98, 89, 53]","[6, 2, 2, 2, 2]"
3071,"[133, 129, 114, 129]","[4, 6, 4, 6]"
3072,"[124, 129]","[4, 6]"
3073,"[129, 125]","[6, 1]"
3074,"[129, 56]","[6, 4]"
3075,"[121, 129]","[0, 6]"
3076,"[6, 129]","[2, 6]"
3077,"[134, 129]","[4, 6]"
3078,"[126, 129]","[2, 6]"
3079,"[77, 129]","[4, 6]"
3080,"[129, 54, 134]","[6, 6, 4]"
3081,"[69, 129]","[2, 6]"
3082,"[129, 138, 30]","[6, 2, 2]"
3083,"[66, 13, 14, 129, 133, 129, 114, 12, 114, 54, 129]","[6, 2, 6, 6, 6, 6, 4, 2, 4, 6, 6]"
3084,"[52, 129]","[2, 6]"
3085,"[129, 79]","[6, 4]"
3086,"[121, 129, 129]","[0, 6, 6]"
3087,"[54, 129, 79, 129, 141, 54, 54, 129, 40, 54, 129, 77, 54, 68, 129]","[6, 6, 4, 6, 4, 6, 6, 6, 4, 6, 6, 4, 6, 4, 6]"
3088,"[104, 54, 129]","[4, 6, 6]"
3089,"[134, 129]","[4, 6]"
3090,"[129, 60]","[6, 4]"
3091,"[129, 103, 129, 29, 129, 76]","[6, 2, 6, 2, 6, 2]"
3092,"[134, 126, 129]","[4, 2, 6]"
3093,"[129, 73, 129, 73]","[6, 2, 6, 2]"
3094,"[129, 54, 54]","[6, 6, 6]"
3095,"[46, 129, 129, 69, 5, 129]","[2, 6, 6, 2, 2, 6]"
3096,"[103, 129]","[2, 6]"
3097,"[129, 82]","[6, 2]"
3098,"[124, 129]","[4, 6]"
3099,"[86, 129]","[2, 6]"
3100,"[68, 129]","[4, 6]"
3101,"[111, 129]","[2, 6]"
3102,"[129, 53]","[6, 2]"
3103,"[129, 64]","[6, 2]"
3104,"[126, 129]","[2, 6]"
3105,"[129, 54, 18, 134, 129]","[6, 6, 4, 4, 6]"
3106,"[141, 129, 17, 60, 129]","[4, 6, 4, 4, 6]"
3107,"[129, 98, 135, 129]","[6, 2, 6, 6]"
3108,"[129, 18]","[6, 4]"
3109,"[121, 129]","[0, 6]"
3110,"[129, 121]","[6, 0]"
3111,"[129, 45]","[6, 4]"
3112,"[65, 129]","[4, 6]"
3113,"[128, 114, 124, 129, 127, 77]","[4, 4, 4, 6, 4, 4]"
3114,"[129, 43]","[6, 2]"
3115,"[129, 138]","[6, 2]"
3116,"[129, 65, 129, 124, 129, 134, 129, 77, 127, 129, 115, 129, 114, 129, 140]","[6, 4, 6, 4, 6, 4, 6, 4, 4, 6, 4, 6, 4, 6, 1]"
3117,"[129, 43]","[6, 2]"
3118,"[19, 66, 133, 133, 129, 129, 78]","[6, 6, 6, 6, 6, 6, 5]"
3119,"[2, 129]","[2, 6]"
3120,"[77, 54, 129]","[4, 6, 6]"
3121,"[73, 129, 73, 68]","[6, 6, 6, 6]"
3122,"[129, 134, 54]","[6, 4, 6]"
3123,"[129, 2]","[6, 2]"
3124,"[129, 97]","[6, 2]"
3125,"[129, 107]","[6, 6]"
3126,"[129, 46, 129, 73]","[6, 2, 6, 2]"
3127,"[129, 21]","[6, 2]"
3128,"[16, 129, 98]","[2, 6, 2]"
3129,"[129, 128]","[6, 4]"
3130,"[127, 129]","[4, 6]"
3131,"[98, 129]","[2, 6]"
3132,"[98, 129]","[2, 6]"
3133,"[87, 129]","[1, 6]"
3134,"[68, 73, 129]","[4, 2, 6]"
3135,"[129, 50]","[6, 4]"
3136,"[65, 108, 129, 129, 16]","[4, 4, 6, 6, 2]"
3137,"[129, 143]","[6, 6]"
3138,"[138, 129]","[2, 6]"
3139,"[81, 129, 54]","[4, 6, 6]"
3140,"[129, 133]","[6, 4]"
3141,"[87, 87, 129, 129, 86, 129]","[1, 1, 6, 6, 2, 6]"
3142,"[124, 129]","[4, 6]"
3143,"[129, 138]","[6, 2]"
3144,"[65, 37, 134, 129, 129, 115, 124, 129, 126, 129, 52]","[4, 4, 4, 6, 6, 4, 4, 6, 2, 6, 2]"
3145,"[69, 129, 89, 129]","[2, 6, 2, 6]"
3146,"[143, 129, 131, 69, 129]","[6, 6, 2, 2, 6]"
3147,"[60, 129]","[4, 6]"
3148,"[129, 129, 77, 54]","[6, 6, 4, 6]"
3149,"[141, 30, 129, 56, 128, 129]","[4, 2, 6, 4, 4, 6]"
3150,"[37, 129]","[4, 6]"
3151,"[133, 129]","[4, 6]"
3152,"[129, 141]","[6, 4]"
3153,"[143, 129, 129]","[6, 6, 6]"
3154,"[129, 118, 118, 129]","[6, 4, 4, 6]"
3155,"[138, 129]","[2, 6]"
3156,"[126, 129]","[2, 6]"
3157,"[129, 121]","[6, 0]"
3158,"[54, 129, 81]","[6, 6, 4]"
3159,"[129, 86]","[6, 2]"
3160,"[73, 79, 129, 129, 69, 73, 129]","[2, 4, 6, 6, 2, 2, 6]"
3161,"[129, 21]","[6, 2]"
3162,"[129, 83, 129, 28, 65, 114, 143, 97, 126, 129, 29, 129]","[6, 2, 6, 4, 4, 4, 6, 2, 2, 6, 2, 6]"
3163,"[73, 129]","[2, 6]"
3164,"[124, 129, 54]","[4, 6, 6]"
3165,"[115, 129]","[4, 6]"
3166,"[56, 54, 129]","[4, 6, 6]"
3167,"[129, 21]","[6, 2]"
3168,"[129, 129, 54, 54, 115]","[6, 6, 6, 6, 4]"
3169,"[65, 129, 54, 68]","[4, 6, 6, 4]"
3170,"[129, 37]","[6, 4]"
3171,"[36, 129, 43, 129]","[4, 6, 2, 6]"
3172,"[133, 23, 129, 128, 133, 129]","[4, 4, 6, 4, 4, 6]"
3173,"[129, 54, 97, 128, 129, 114, 28, 54]","[6, 6, 2, 4, 6, 4, 4, 6]"
3174,"[129, 48]","[6, 2]"
3175,"[133, 52, 129, 140, 54, 104]","[4, 2, 6, 1, 6, 4]"
3176,"[54, 129, 65]","[6, 6, 4]"
3177,"[129, 70]","[6, 2]"
3178,"[64, 129]","[2, 6]"
3179,"[37, 65, 129]","[4, 4, 6]"
3180,"[60, 133, 129]","[4, 4, 6]"
3181,"[133, 129]","[4, 6]"
3182,"[64, 138, 129, 143, 129, 115, 50, 129, 129, 75]","[2, 2, 6, 6, 6, 4, 4, 6, 6, 1]"
3183,"[129, 72]","[6, 2]"
3184,"[129, 111]","[6, 2]"
3185,"[133, 129]","[4, 6]"
3186,"[129, 143]","[6, 6]"
3187,"[60, 129]","[4, 6]"
3188,"[65, 129]","[4, 6]"
3189,"[129, 143]","[6, 6]"
3190,"[86, 129]","[2, 6]"
3191,"[129, 128, 33, 126]","[6, 4, 2, 2]"
3192,"[105, 124, 129, 129]","[4, 4, 6, 6]"
3193,"[77, 129, 54]","[4, 6, 6]"
3194,"[73, 129]","[2, 6]"
3195,"[103, 73, 46, 129, 124, 89, 129, 37]","[2, 2, 2, 6, 4, 2, 6, 4]"
3196,"[65, 129]","[4, 6]"
3197,"[129, 133, 129, 114, 129, 30, 141, 129]","[6, 4, 6, 4, 6, 2, 4, 6]"
3198,"[126, 129]","[2, 6]"
3199,"[57, 129]","[2, 6]"
3200,"[129, 55]","[6, 2]"
3201,"[82, 129]","[2, 6]"
3202,"[79, 129]","[4, 6]"
3203,"[30, 129, 53, 129, 118, 54]","[2, 6, 2, 6, 4, 6]"
3204,"[141, 129]","[4, 6]"
3205,"[64, 129]","[2, 6]"
3206,"[129, 83]","[6, 2]"
3207,"[54, 129, 129, 134]","[6, 6, 6, 4]"
3208,"[129, 126]","[6, 2]"
3209,"[129, 128]","[6, 4]"
3210,"[134, 54, 50, 28, 128, 129, 21]","[4, 6, 4, 4, 4, 6, 2]"
3211,"[46, 129]","[2, 6]"
3212,"[129, 73, 73, 129]","[6, 2, 2, 6]"
3213,"[129, 128]","[6, 4]"
3214,"[129, 75]","[6, 1]"
3215,"[129, 138]","[6, 2]"
3216,"[126, 129]","[2, 6]"
3217,"[58, 37, 129, 134, 133, 69, 126, 129]","[2, 4, 6, 4, 4, 2, 2, 6]"
3218,"[33, 129]","[2, 6]"
3219,"[83, 129, 129, 126, 52]","[2, 6, 6, 2, 2]"
3220,"[129, 37]","[6, 4]"
3221,"[105, 129, 64, 129]","[4, 6, 2, 6]"
3222,"[129, 131]","[6, 2]"
3223,"[129, 90]","[6, 3]"
3224,"[129, 69]","[6, 2]"
3225,"[52, 129]","[2, 6]"
3226,"[129, 69]","[6, 2]"
3227,"[129, 46]","[6, 2]"
3228,"[129, 46]","[6, 2]"
3229,"[143, 129, 129, 111, 46]","[6, 6, 6, 2, 2]"
3230,"[129, 126]","[6, 2]"
3231,"[69, 129, 79, 118, 126, 129, 65]","[2, 6, 4, 4, 2, 6, 4]"
3232,"[76, 105, 129, 108, 23]","[2, 4, 6, 4, 4]"
3233,"[129, 73]","[6, 2]"
3234,"[129, 134]","[6, 4]"
3235,"[128, 129]","[4, 6]"
3236,"[60, 129]","[4, 6]"
3237,"[108, 129, 134]","[4, 6, 4]"
3238,"[129, 108, 54]","[6, 4, 6]"
3239,"[129, 143]","[6, 6]"
3240,"[97, 129]","[2, 6]"
3241,"[103, 129, 22, 73]","[2, 6, 2, 2]"
3242,"[129, 143]","[6, 6]"
3243,"[129, 69]","[6, 2]"
3244,"[107, 129]","[6, 6]"
3245,"[129, 52]","[6, 2]"
3246,"[129, 75]","[6, 1]"
3247,"[16, 83, 46, 131, 57, 129, 111, 6, 89, 69, 73, 126, 46, 129]","[2, 2, 2, 2, 2, 6, 2, 2, 2, 2, 2, 2, 2, 6]"
3248,"[37, 134, 129, 68, 129, 118]","[4, 4, 6, 4, 6, 4]"
3249,"[97, 129]","[2, 6]"
3250,"[129, 43]","[6, 2]"
3251,"[129, 89]","[6, 2]"
3252,"[134, 129]","[4, 6]"
3253,"[129, 73]","[6, 2]"
3254,"[83, 129]","[2, 6]"
3255,"[129, 21]","[6, 2]"
3256,"[129, 48]","[6, 2]"
3257,"[129, 28]","[6, 4]"
3258,"[129, 141]","[6, 4]"
3259,"[57, 129]","[2, 6]"
3260,"[104, 129]","[4, 6]"
3261,"[129, 48]","[6, 2]"
3262,"[60, 129]","[4, 6]"
3263,"[129, 16]","[6, 2]"
3264,"[105, 129]","[4, 6]"
3265,"[118, 129]","[4, 6]"
3266,"[129, 43]","[6, 2]"
3267,"[129, 143]","[6, 6]"
3268,"[129, 109]","[6, 2]"
3269,"[69, 129]","[2, 6]"
3270,"[129, 16]","[6, 2]"
3271,"[129, 126, 112]","[6, 2, 2]"
3272,"[129, 13]","[6, 2]"
3273,"[129, 65]","[6, 4]"
3274,"[129, 86]","[6, 2]"
3275,"[21, 129]","[2, 6]"
3276,"[129, 64, 129]","[6, 2, 6]"
3277,"[129, 126]","[6, 2]"
3278,"[129, 64]","[6, 2]"
3279,"[129, 129, 54, 124, 127]","[6, 6, 6, 4, 4]"
3280,"[129, 57]","[6, 2]"
3281,"[30, 129]","[2, 6]"
3282,"[129, 6]","[6, 2]"
3283,"[21, 129]","[2, 6]"
3284,"[143, 129]","[6, 6]"
3285,"[54, 129, 124, 48]","[6, 6, 4, 2]"
3286,"[54, 129, 118]","[6, 6, 4]"
3287,"[129, 13]","[6, 2]"
3288,"[143, 129]","[6, 6]"
3289,"[37, 129]","[4, 6]"
3290,"[37, 129]","[4, 6]"
3291,"[129, 131]","[6, 2]"
3292,"[129, 126, 37]","[6, 2, 4]"
3293,"[129, 65]","[6, 4]"
3294,"[129, 54, 108]","[6, 6, 4]"
3295,"[141, 129]","[4, 6]"
3296,"[129, 143, 129, 46, 114, 50, 127, 129, 133]","[6, 6, 6, 2, 4, 4, 4, 6, 4]"
3297,"[129, 54, 28, 28, 28, 80, 80, 80, 129]","[6, 6, 4, 4, 4, 4, 4, 4, 6]"
3298,"[129, 138]","[6, 2]"
3299,"[129, 138, 104]","[6, 2, 4]"
3300,"[97, 129]","[2, 6]"
3301,"[121, 129]","[0, 6]"
3302,"[64, 129]","[2, 6]"
3303,"[133, 129]","[4, 6]"
3304,"[129, 126]","[6, 2]"
3305,"[129, 97]","[6, 2]"
3306,"[134, 129]","[4, 6]"
3307,"[65, 129]","[4, 6]"
3308,"[134, 129, 81, 54, 129]","[4, 6, 4, 6, 6]"
3309,"[129, 134]","[6, 4]"
3310,"[129, 60, 43, 138, 54, 54, 76, 129]","[6, 4, 2, 2, 6, 6, 2, 6]"
3311,"[129, 126]","[6, 2]"
3312,"[129, 134]","[6, 3]"
3313,"[18, 129]","[4, 6]"
3314,"[60, 129]","[4, 6]"
3315,"[129, 43]","[6, 2]"
3316,"[52, 129]","[2, 6]"
3317,"[64, 129]","[2, 6]"
3318,"[28, 129]","[4, 6]"
3319,"[128, 54, 129]","[4, 6, 6]"
3320,"[73, 129]","[2, 6]"
3321,"[60, 129, 68, 127, 128, 45]","[4, 6, 4, 4, 4, 4]"
3322,"[129, 17, 128, 129, 101, 85]","[6, 4, 4, 6, 4, 4]"
3323,"[110, 129]","[2, 6]"
3324,"[64, 64, 129, 64]","[2, 2, 6, 2]"
3325,"[129, 48]","[6, 2]"
3326,"[129, 60, 129, 124]","[6, 4, 6, 4]"
3327,"[129, 35, 92]","[6, 5, 5]"
3328,"[23, 129, 54]","[4, 6, 6]"
3329,"[140, 129]","[1, 6]"
3330,"[98, 64, 129, 22, 131]","[2, 2, 6, 2, 2]"
3331,"[22, 129]","[2, 6]"
3332,"[17, 129]","[4, 6]"
3333,"[129, 126]","[6, 2]"
3334,"[129, 21]","[6, 2]"
3335,"[129, 112]","[6, 2]"
3336,"[37, 129, 134]","[4, 6, 4]"
3337,"[75, 129]","[1, 6]"
3338,"[129, 76]","[6, 2]"
3339,"[126, 129]","[2, 6]"
3340,"[129, 133]","[6, 4]"
3341,"[54, 104, 129]","[6, 4, 6]"
3342,"[134, 129, 129, 37, 129]","[4, 6, 6, 4, 6]"
3343,"[18, 129]","[4, 6]"
3344,"[129, 126]","[6, 2]"
3345,"[60, 129]","[4, 6]"
3346,"[129, 27, 143]","[6, 5, 6]"
3347,"[129, 141]","[6, 4]"
3348,"[129, 104]","[6, 4]"
3349,"[124, 129, 54]","[4, 6, 6]"
3350,"[129, 21, 143, 76, 76]","[6, 2, 6, 2, 2]"
3351,"[129, 79, 45, 129, 77]","[6, 4, 4, 6, 4]"
3352,"[18, 108, 129, 105, 60]","[4, 4, 6, 4, 4]"
3353,"[111, 129]","[2, 6]"
3354,"[48, 129, 50, 38]","[2, 6, 4, 2]"
3355,"[129, 141]","[6, 4]"
3356,"[129, 54, 114]","[6, 6, 4]"
3357,"[54, 141, 129]","[6, 4, 6]"
3358,"[133, 115, 129, 126, 43, 129]","[4, 4, 6, 2, 2, 6]"
3359,"[76, 129, 129, 43, 2, 129]","[2, 6, 6, 2, 2, 6]"
3360,"[124, 129]","[4, 6]"
3361,"[129, 48]","[6, 2]"
3362,"[134, 134, 129, 129, 73]","[4, 4, 6, 6, 2]"
3363,"[129, 67, 43]","[6, 2, 2]"
3364,"[76, 129]","[2, 6]"
3365,"[129, 108]","[6, 4]"
3366,"[129, 117]","[6, 1]"
3367,"[129, 128]","[6, 4]"
3368,"[48, 129]","[2, 6]"
3369,"[98, 129]","[2, 6]"
3370,"[21, 129]","[2, 6]"
3371,"[103, 129]","[2, 6]"
3372,"[37, 126, 129]","[4, 2, 6]"
3373,"[77, 54, 129]","[4, 6, 6]"
3374,"[134, 129, 89, 129]","[4, 6, 2, 6]"
3375,"[129, 141, 54]","[6, 4, 6]"
3376,"[129, 57]","[6, 2]"
3377,"[30, 141, 129]","[2, 4, 6]"
3378,"[45, 129]","[4, 6]"
3379,"[43, 48, 129, 129]","[2, 2, 6, 6]"
3380,"[118, 129, 129, 129]","[4, 6, 6, 6]"
3381,"[48, 129]","[2, 6]"
3382,"[69, 129]","[2, 6]"
3383,"[54, 129, 101, 129]","[6, 6, 4, 6]"
3384,"[138, 129, 60, 36, 22, 104]","[2, 6, 4, 4, 2, 4]"
3385,"[129, 138]","[6, 2]"
3386,"[54, 129, 134]","[6, 6, 4]"
3387,"[129, 18]","[6, 4]"
3388,"[124, 129]","[4, 6]"
3389,"[129, 54, 141]","[6, 6, 4]"
3390,"[131, 129]","[2, 6]"
3391,"[114, 129]","[4, 6]"
3392,"[22, 129]","[2, 6]"
3393,"[129, 80, 64, 114]","[6, 4, 2, 4]"
3394,"[129, 36]","[6, 4]"
3395,"[60, 54, 129]","[4, 6, 6]"
3396,"[128, 129]","[4, 6]"
3397,"[129, 30]","[6, 2]"
3398,"[129, 64]","[6, 2]"
3399,"[54, 129, 105]","[6, 6, 4]"
3400,"[28, 129]","[4, 6]"
3401,"[129, 43]","[6, 2]"
3402,"[129, 133, 2, 129]","[6, 4, 2, 6]"
3403,"[114, 17, 129]","[4, 4, 6]"
3404,"[129, 54, 133]","[6, 6, 4]"
3405,"[129, 64]","[6, 2]"
3406,"[114, 129]","[4, 6]"
3407,"[124, 129]","[4, 6]"
3408,"[89, 129]","[2, 6]"
3409,"[129, 89]","[6, 2]"
3410,"[129, 82]","[6, 2]"
3411,"[129, 60]","[6, 4]"
3412,"[141, 129]","[4, 6]"
3413,"[124, 129]","[4, 6]"
3414,"[129, 128, 129, 76]","[6, 4, 6, 2]"
3415,"[129, 20, 128]","[6, 2, 4]"
3416,"[129, 43]","[6, 2]"
3417,"[129, 43]","[6, 2]"
3418,"[129, 141, 129, 33]","[6, 4, 6, 2]"
3419,"[129, 124]","[6, 4]"
3420,"[129, 37]","[6, 4]"
3421,"[129, 114, 129]","[6, 4, 6]"
3422,"[124, 129, 81, 129, 54]","[4, 6, 4, 6, 6]"
3423,"[129, 48]","[6, 2]"
3424,"[54, 129, 134, 18, 129, 46, 30, 129]","[6, 6, 4, 4, 6, 2, 2, 6]"
3425,"[129, 30]","[6, 2]"
3426,"[105, 129, 54, 129, 127]","[4, 6, 6, 6, 4]"
3427,"[129, 48]","[6, 2]"
3428,"[76, 129]","[2, 6]"
3429,"[126, 129]","[2, 6]"
3430,"[128, 138, 129]","[4, 2, 6]"
3431,"[124, 129]","[4, 6]"
3432,"[129, 33, 126, 129]","[6, 2, 2, 6]"
3433,"[29, 129]","[2, 6]"
3434,"[133, 129, 110, 21]","[4, 6, 2, 2]"
3435,"[129, 55]","[6, 2]"
3436,"[124, 45, 129]","[4, 4, 6]"
3437,"[129, 21]","[6, 2]"
3438,"[29, 129, 83, 89, 73]","[2, 6, 2, 2, 2]"
3439,"[129, 133, 76, 129]","[6, 4, 2, 6]"
3440,"[127, 129, 128]","[4, 6, 4]"
3441,"[141, 129]","[4, 6]"
3442,"[129, 134]","[6, 4]"
3443,"[129, 134, 59]","[6, 4, 4]"
3444,"[129, 126]","[6, 2]"
3445,"[131, 129]","[2, 6]"
3446,"[129, 21]","[6, 2]"
3447,"[129, 114]","[6, 4]"
3448,"[129, 64]","[6, 2]"
3449,"[126, 129]","[2, 6]"
3450,"[129, 54, 60]","[6, 6, 4]"
3451,"[21, 86, 129]","[2, 2, 6]"
3452,"[103, 129]","[2, 6]"
3453,"[129, 108, 108]","[6, 4, 4]"
3454,"[129, 141, 129]","[6, 4, 6]"
3455,"[129, 38]","[6, 2]"
3456,"[129, 126]","[6, 2]"
3457,"[105, 129]","[4, 6]"
3458,"[115, 129, 108, 141, 129]","[4, 6, 4, 4, 6]"
3459,"[129, 60]","[6, 4]"
3460,"[54, 60, 129]","[6, 4, 6]"
3461,"[129, 137]","[6, 5]"
3462,"[129, 141]","[6, 4]"
3463,"[13, 129]","[2, 6]"
3464,"[129, 114, 129, 115]","[6, 4, 6, 4]"
3465,"[129, 105]","[6, 4]"
3466,"[129, 141]","[6, 4]"
3467,"[129, 16, 37]","[6, 2, 4]"
3468,"[37, 133, 54, 129]","[4, 4, 6, 6]"
3469,"[114, 133, 129, 128, 129]","[4, 4, 6, 4, 6]"
3470,"[128, 129]","[4, 6]"
3471,"[85, 129]","[4, 6]"
3472,"[86, 129]","[2, 6]"
3473,"[128, 129]","[4, 6]"
3474,"[134, 129]","[4, 6]"
3475,"[129, 141, 133, 104]","[6, 4, 4, 4]"
3476,"[129, 127]","[6, 4]"
3477,"[56, 133, 129]","[4, 4, 6]"
3478,"[129, 73]","[6, 2]"
3479,"[23, 129]","[4, 6]"
3480,"[129, 73]","[6, 2]"
3481,"[23, 129]","[4, 6]"
3482,"[129, 37]","[6, 4]"
3483,"[54, 129, 133]","[6, 6, 4]"
3484,"[129, 133, 69]","[6, 4, 2]"
3485,"[73, 129]","[2, 6]"
3486,"[126, 129]","[2, 6]"
3487,"[46, 129, 73]","[2, 6, 2]"
3488,"[129, 54, 124]","[6, 6, 4]"
3489,"[129, 65]","[6, 4]"
3490,"[48, 129]","[2, 6]"
3491,"[129, 92]","[6, 5]"
3492,"[86, 129]","[2, 6]"
3493,"[72, 129]","[2, 6]"
3494,"[27, 129]","[5, 6]"
3495,"[129, 103, 111, 129, 69]","[6, 2, 2, 6, 2]"
3496,"[21, 129]","[2, 6]"
3497,"[129, 48, 138]","[6, 2, 2]"
3498,"[138, 129]","[2, 6]"
3499,"[114, 129, 108]","[4, 6, 4]"
3500,"[129, 64, 129]","[6, 2, 6]"
3501,"[77, 129]","[4, 6]"
3502,"[129, 60]","[6, 4]"
3503,"[115, 129, 114]","[4, 6, 4]"
3504,"[129, 34]","[6, 1]"
3505,"[48, 129]","[2, 6]"
3506,"[114, 129, 37]","[4, 6, 4]"
3507,"[54, 124, 129, 18]","[6, 4, 6, 4]"
3508,"[129, 21]","[6, 2]"
3509,"[129, 46, 45, 129, 54]","[6, 2, 4, 6, 6]"
3510,"[129, 101]","[6, 4]"
3511,"[129, 16]","[6, 2]"
3512,"[129, 73]","[6, 2]"
3513,"[54, 129, 128]","[6, 6, 4]"
3514,"[129, 72]","[6, 2]"
3515,"[133, 129, 54]","[4, 6, 6]"
3516,"[105, 129, 129]","[4, 6, 6]"
3517,"[108, 129, 134]","[4, 6, 4]"
3518,"[129, 118]","[6, 4]"
3519,"[128, 129]","[4, 6]"
3520,"[104, 129]","[4, 6]"
3521,"[65, 129, 129, 133]","[4, 6, 6, 4]"
3522,"[129, 127]","[6, 4]"
3523,"[105, 129, 129, 105]","[4, 6, 6, 4]"
3524,"[53, 129]","[2, 6]"
3525,"[129, 127]","[6, 4]"
3526,"[129, 104]","[6, 4]"
3527,"[16, 129]","[2, 6]"
3528,"[129, 114]","[6, 4]"
3529,"[129, 45, 54]","[6, 4, 6]"
3530,"[89, 129]","[2, 6]"
3531,"[129, 141]","[6, 4]"
3532,"[64, 129]","[2, 6]"
3533,"[129, 54, 119, 56]","[6, 6, 2, 4]"
3534,"[64, 129]","[2, 6]"
3535,"[46, 129]","[2, 6]"
3536,"[129, 128]","[6, 4]"
3537,"[89, 129]","[2, 6]"
3538,"[141, 129]","[4, 6]"
3539,"[129, 124, 129, 129]","[6, 4, 6, 6]"
3540,"[129, 53]","[6, 2]"
3541,"[141, 129]","[4, 6]"
3542,"[129, 133, 54, 138]","[6, 4, 6, 2]"
3543,"[22, 129, 54, 50]","[2, 6, 6, 4]"
3544,"[129, 16]","[6, 2]"
3545,"[133, 129]","[4, 6]"
3546,"[115, 129]","[4, 6]"
3547,"[129, 141]","[6, 4]"
3548,"[53, 129]","[2, 6]"
3549,"[129, 133]","[6, 4]"
3550,"[13, 129, 129, 13, 129, 129, 11]","[2, 6, 6, 2, 6, 6, 1]"
3551,"[129, 60, 54]","[6, 4, 6]"
3552,"[127, 129, 128]","[4, 6, 4]"
3553,"[129, 65, 134]","[6, 4, 4]"
3554,"[129, 131]","[6, 2]"
3555,"[89, 70, 129]","[2, 2, 6]"
3556,"[129, 127]","[6, 4]"
3557,"[79, 129, 54]","[4, 6, 6]"
3558,"[129, 25]","[6, 3]"
3559,"[133, 129, 114, 129, 129, 64]","[4, 6, 4, 6, 6, 2]"
3560,"[129, 36]","[6, 4]"
3561,"[129, 129, 55]","[6, 6, 2]"
3562,"[129, 89]","[6, 2]"
3563,"[141, 129]","[4, 6]"
3564,"[129, 73]","[6, 2]"
3565,"[2, 129]","[2, 6]"
3566,"[141, 129]","[4, 6]"
3567,"[129, 86]","[6, 2]"
3568,"[48, 129]","[2, 6]"
3569,"[114, 18, 23, 129]","[4, 4, 4, 6]"
3570,"[33, 129]","[2, 6]"
3571,"[129, 16]","[6, 2]"
3572,"[127, 129]","[4, 6]"
3573,"[65, 123, 115, 101, 104, 108, 91, 48, 129, 89, 85]","[4, 2, 4, 4, 4, 4, 2, 2, 6, 2, 4]"
3574,"[126, 129]","[2, 6]"
3575,"[54, 129, 124]","[6, 6, 4]"
3576,"[129, 108]","[6, 4]"
3577,"[55, 129]","[2, 6]"
3578,"[133, 129]","[4, 6]"
3579,"[129, 141]","[6, 4]"
3580,"[134, 129, 85]","[4, 6, 4]"
3581,"[54, 129, 129, 118]","[6, 6, 6, 4]"
3582,"[141, 54, 129, 129, 52, 129, 16]","[4, 6, 6, 6, 2, 6, 2]"
3583,"[64, 129]","[2, 6]"
3584,"[133, 129]","[4, 6]"
3585,"[133, 129]","[4, 6]"
3586,"[133, 129]","[4, 6]"
3587,"[129, 114]","[6, 4]"
3588,"[129, 133]","[6, 4]"
3589,"[85, 54, 101, 129, 48]","[4, 6, 4, 6, 2]"
3590,"[141, 21, 129]","[4, 2, 6]"
3591,"[43, 129]","[2, 6]"
3592,"[18, 129, 138, 129]","[4, 6, 2, 6]"
3593,"[73, 45, 129]","[2, 4, 6]"
3594,"[129, 126]","[6, 2]"
3595,"[129, 121]","[6, 0]"
3596,"[121, 129, 121]","[0, 6, 0]"
3597,"[121, 129, 8, 129, 129]","[0, 6, 0, 6, 6]"
3598,"[121, 129, 121]","[0, 6, 0]"
3599,"[121, 129, 1, 129]","[0, 6, 0, 6]"
3600,"[121, 129]","[0, 6]"
3601,"[129, 121, 121, 129]","[6, 0, 0, 6]"
3602,"[129, 121]","[6, 0]"
3603,"[121, 129, 121]","[0, 6, 0]"
3604,"[121, 129]","[0, 6]"
3605,"[129, 121]","[6, 0]"
3606,"[65, 129]","[4, 6]"
3607,"[121, 129, 129, 121, 129]","[0, 6, 6, 0, 6]"
3608,"[129, 121]","[6, 0]"
3609,"[121, 129, 121, 129]","[0, 6, 0, 6]"
3610,"[37, 129]","[4, 6]"
3611,"[121, 129]","[0, 6]"
3612,"[121, 129, 129]","[0, 6, 6]"
3613,"[121, 129]","[0, 6]"
3614,"[121, 129]","[0, 6]"
3615,"[121, 121, 129, 129]","[0, 0, 6, 6]"
3616,"[121, 129, 129, 121]","[0, 6, 6, 0]"
3617,"[129, 65]","[6, 4]"
3618,"[69, 129]","[2, 6]"
3619,"[121, 121, 129, 129]","[0, 0, 6, 6]"
